p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.10124366840291e-07	-0.54493121175435	0.16	0.322	0.0204623510150897	10	NIPAL2
6.69672832134706e-07	-0.563793024184947	0.266	0.438	0.0224594874441338	10	MEGF9
7.0431907707826e-07	-0.683373107207495	0.799	0.532	0.0236214532070507	10	PITPNC1
7.39239027773585e-07	-0.400446211537407	0.089	0.251	0.0247925985134705	10	FXYD7
7.49639148058525e-07	0.288795443135558	0.355	0.209	0.0251413977475868	10	SFXN4
7.52125250256654e-07	-0.482176611146255	0.107	0.274	0.0252247766431077	10	GFPT2
7.75567288379618e-07	0.352539249275228	0.58	0.404	0.0260109757176756	10	PWAR6
7.88053470371145e-07	0.409833655894267	0.639	0.478	0.0264297372893074	10	ZNF248
7.96873787353478e-07	0.386621665599422	0.651	0.49	0.0267255530802609	10	MICU2
8.00850899771426e-07	-0.550335446394975	0.148	0.31	0.0268589374765341	10	EEF2K
8.11974421551687e-07	-0.799039317015513	0.479	0.572	0.0272319981500005	10	NEO1
8.62745554725119e-07	-0.456789118351983	0.243	0.419	0.028934760414371	10	LRRC37B
8.90278312155222e-07	0.334487254665875	0.716	0.537	0.0298581540330618	10	PHF20L1
8.98144125752809e-07	0.362106526863198	0.722	0.554	0.0301219576894977	10	PPP2R5E
9.38269858504106e-07	-1.26687986822967	0.243	0.383	0.0314676945145107	10	FAM19A1
9.40669718968064e-07	-0.350343998757281	0.089	0.254	0.0315481810347509	10	YPEL1
9.98054288908037e-07	-0.557393185593555	0.74	0.762	0.0334727447413977	10	TBC1D5
1.00024194219523e-06	0.266120635493907	0.592	0.41	0.0335461142573435	10	VOPP1
1.02542168430877e-06	0.263873761947504	0.562	0.384	0.0343905924483474	10	GRK4
1.03070787545281e-06	0.25188252440869	0.71	0.517	0.0345678807269364	10	MROH1
1.05376579893021e-06	0.283033082106009	0.592	0.43	0.0353411973645215	10	GGA2
1.06104496488937e-06	0.253300941555021	0.42	0.265	0.0355853260324596	10	RALA
1.07735046898818e-06	0.310287129830507	0.391	0.24	0.0361321800289256	10	TMEM72-AS1
1.0988441576273e-06	-0.86913893425773	0.249	0.409	0.0368530353585045	10	RAB40B
1.11582202695235e-06	-0.589893535217464	0.272	0.425	0.0374224391399279	10	UBE2E3
1.22484728764941e-06	-0.67538383351071	0.26	0.42	0.041078928333186	10	SLC12A2
1.22736248860607e-06	0.349142082822341	0.74	0.535	0.0411632831428702	10	CDKL5
1.25658888819372e-06	0.264557713300228	0.657	0.454	0.0421434781322409	10	SYBU
1.26078667905713e-06	-0.637374690676244	0.166	0.328	0.042284263642218	10	DPH6-DT
1.29707292480314e-06	0.409656891638249	0.308	0.182	0.0435012317520476	10	AC008074.1
1.29923159014575e-06	-0.864745605690028	0.556	0.612	0.0435736290703081	10	ARAP2
1.31978520187396e-06	-0.662465931183499	0.302	0.438	0.044262956100449	10	KCTD1
1.33363710400322e-06	0.348955039420086	0.379	0.237	0.0447275211940599	10	LINC01551
1.35655590113653e-06	-0.8973478455191	0.657	0.698	0.0454961718123169	10	SEPT7
1.42174699391841e-06	-0.575656837697441	0.095	0.259	0.0476825506820356	10	UST
1.53182788889727e-06	-0.883901739849408	0.598	0.66	0.0513744437378368	10	PTPRJ
1.53444516682041e-06	0.311447554452347	0.645	0.476	0.0514622220048228	10	FBXO34
1.542912179008e-06	0.335555021362168	0.675	0.501	0.0517461886595702	10	SMAP1
1.54500491009417e-06	-0.399198206429555	0.189	0.354	0.0518163746747382	10	MAP6
1.61778023929835e-06	-0.409108080435304	0.095	0.251	0.0542571136655881	10	CCDC102B
1.63887192401432e-06	0.266767648095288	0.609	0.426	0.0549644865875922	10	DPY19L2
1.66737362480905e-06	-0.440717995670054	0.852	0.859	0.055920376628846	10	PTK2
1.68984615670639e-06	0.342936261948997	0.58	0.435	0.0566740604036189	10	PPP3CC
1.70704831251631e-06	-0.525697381592373	0.722	0.741	0.0572509863051719	10	SPTBN1
1.75431898181256e-06	0.300214493882949	0.438	0.281	0.0588363500120295	10	GRK5
1.75842707887096e-06	0.340862243532061	0.846	0.668	0.0589741273711743	10	DENND5B
1.77009114785786e-06	0.343265796272329	0.456	0.302	0.059365316916857	10	SLC17A5
1.82260111453361e-06	0.361734684373303	0.497	0.332	0.0611263961792282	10	CTNNAL1
1.82662328218933e-06	-0.484552149262003	0.757	0.811	0.0612612916380658	10	KMT2C
1.8473936590353e-06	-0.55070222813655	0.225	0.381	0.0619578885367257	10	CMTM4
1.86909197422022e-06	-1.1394458244528	0.509	0.596	0.0626856066313978	10	MAN2A1
1.92227424590425e-06	-0.660424027329612	0.361	0.488	0.0644692336591368	10	PPP1R16B
2.0198792155798e-06	0.355180973162192	0.379	0.237	0.0677427091321154	10	GALNT8
2.04770591666927e-06	-0.814443077145699	0.16	0.323	0.0686759610332539	10	CABLES1
2.05479482438634e-06	-1.98178805399355	0.16	0.302	0.0689137088202689	10	PCDH15
2.11861369700499e-06	-0.680161823661601	0.473	0.586	0.0710540661701534	10	ZFYVE16
2.14972251935182e-06	-0.613603497787557	0.225	0.386	0.0720973938540213	10	AP001347.1
2.27808303310446e-06	0.275926407784579	0.781	0.598	0.0764023487642574	10	SPTAN1
2.31500489647272e-06	-0.617910119124161	0.112	0.267	0.077640634217902	10	CBFB
2.45549839825333e-06	-0.946750676666986	0.509	0.614	0.0823525052806201	10	EPN2
2.57361033426205e-06	0.267763355217653	0.308	0.176	0.0863137433904806	10	LINC00884
2.69065377030396e-06	0.268037808606864	0.367	0.226	0.0902391461484542	10	GPLD1
2.77162824411952e-06	0.260993274762655	0.657	0.481	0.0929548680512805	10	NFX1
2.7868906763602e-06	-1.27941400776582	0.349	0.449	0.0934667395037684	10	PRKG1
2.8426624089142e-06	-0.82955482337077	0.314	0.453	0.0953372118701643	10	L3MBTL4
2.89015192061564e-06	-0.600147964652177	0.207	0.359	0.0969299151136075	10	DIRC3
3.13069506319478e-06	0.279030746669964	0.722	0.546	0.104997251029427	10	MIR29B2CHG
3.13451166959135e-06	-0.413220007241778	0.769	0.503	0.105125252374755	10	SGK1
3.18475283936413e-06	0.311212324343952	0.976	0.815	0.106810240726594	10	NAV3
3.20923509679988e-06	-0.636291096600503	0.26	0.41	0.107631326676474	10	KIAA1958
3.53328322700406e-06	-0.57814598580602	0.592	0.689	0.118499252867262	10	RNF130
3.54329603100114e-06	-0.760393438347172	0.249	0.39	0.118835062287716	10	CTNNA1
3.55796028829757e-06	0.291993401724202	0.426	0.278	0.119326872148924	10	MRPL33
3.68449700179622e-06	0.382889724223176	0.544	0.397	0.123570660446242	10	ELOVL6
3.71965387450989e-06	-0.419667455452919	0.154	0.314	0.124749751643313	10	FBXO33
3.72108858848325e-06	-0.413083731257665	0.189	0.349	0.124797869080551	10	SNX32
3.80950367501728e-06	0.296762428293378	0.533	0.364	0.127763134252729	10	GABRA1
3.8332075557532e-06	-0.618393005727169	0.189	0.336	0.128558115004851	10	SYT7
3.84303774233722e-06	-0.423295311657889	0.148	0.302	0.128887799802506	10	CASC15
3.86267337655434e-06	0.253150117006006	0.479	0.321	0.129546339702879	10	TMEM38A
3.9114609382e-06	0.309448516827026	0.87	0.717	0.131182576945352	10	FBXL17
3.95412069022031e-06	0.262599960860061	0.775	0.572	0.132613299708609	10	TFDP2
4.06943425798231e-06	0.319728130370957	0.828	0.598	0.136480686144211	10	MCF2L2
4.09814850628416e-06	0.362057344695193	0.876	0.744	0.137443704603758	10	SPIDR
4.16178379288976e-06	-0.465704911680557	0.207	0.364	0.139577904845937	10	NOL4L
4.20162205119441e-06	-0.905347037859077	0.13	0.276	0.140914000352958	10	PRELID2
4.74635822558995e-06	-0.917505494456201	0.225	0.372	0.159183362169836	10	RAD51B
4.91566896939028e-06	-0.546241145075634	0.154	0.303	0.164861705895411	10	CCND3
4.9871357047161e-06	0.313620626446783	0.462	0.307	0.167258557264768	10	DAB2IP
5.26831039437395e-06	-0.654410913650651	0.201	0.356	0.176688594006514	10	ATG4C
5.4762912135956e-06	-0.919640965700418	0.964	0.947	0.183663854721569	10	SLC26A3
5.70270218228202e-06	-1.10229960530483	0.178	0.311	0.191257225789374	10	KANK1
6.00394736298808e-06	0.315131122397871	0.746	0.558	0.201360386659894	10	SPIN1
6.05110992409209e-06	0.279573931549232	0.793	0.663	0.202942124634201	10	ADK
6.11912283118085e-06	0.306980953174263	0.385	0.247	0.205223141512143	10	CEP250
6.11945098159521e-06	0.32624163975721	0.55	0.401	0.20523414702074	10	STAT5B
6.13976151353399e-06	-0.559786473436411	0.195	0.35	0.205915321640903	10	TUBA1B
6.32371567356874e-06	-1.36466032548905	0.527	0.622	0.212084776260149	10	ERBIN
6.78013261936289e-06	0.308049884494809	0.527	0.387	0.227392087788193	10	ARMCX4
7.08627057551681e-06	-0.808720876309051	0.734	0.77	0.237659342561683	10	WWOX
7.115793724514e-06	0.284585720985613	0.402	0.264	0.238649489932751	10	MDH1
7.1706432980153e-06	0.264189452016685	0.893	0.723	0.240489034928837	10	BICD1
7.18902311456498e-06	-0.93231733999888	0.391	0.501	0.24110545721628	10	LINGO2
8.14714415832214e-06	0.373190324167197	0.385	0.254	0.273238920781808	10	ARSG
8.24212479546205e-06	-0.612959320482426	0.331	0.471	0.276424381390206	10	EPS15
8.34968151977604e-06	-0.834756987611635	0.136	0.278	0.280031618810249	10	SHISA6
8.61602176541802e-06	-0.657300247812709	0.562	0.59	0.28896413796859	10	MKL2
8.68209865907825e-06	0.259850311036692	0.485	0.333	0.291180224828166	10	RFPL1S
8.81256651455957e-06	0.289713084064707	0.361	0.228	0.295555855765299	10	CCDC148
9.08284963969316e-06	0.265695365360593	0.876	0.668	0.304620611216029	10	KIF5C
9.24502760832497e-06	0.296371627735187	0.509	0.366	0.310059735928003	10	LYRM4
9.29350098545833e-06	-0.534948984122105	0.225	0.373	0.311685436050301	10	ST5
9.29490576426887e-06	-0.532913203640669	0.538	0.592	0.311732549522049	10	EVL
9.50918194330231e-06	0.378413886067649	0.645	0.491	0.318918944014473	10	ATP1B1
9.94112150314666e-06	0.47348153948554	0.509	0.384	0.333405332972533	10	MTMR1
9.99308873137214e-06	0.251843441063513	0.497	0.342	0.335148209872759	10	OXCT1
1.02088102780177e-05	-0.395173727863561	0.112	0.26	0.342383079104158	10	TANGO2
1.02560366610553e-05	-0.472032221464913	0.331	0.495	0.343966957538473	10	TMEM135
1.05372574510443e-05	0.267893241866869	0.444	0.289	0.353398540393123	10	GAN
1.08130851185132e-05	-1.03833981472668	0.183	0.33	0.362649248704696	10	HS3ST4
1.09860268745466e-05	-0.542244153987917	0.746	0.747	0.368449369318545	10	ANKRD12
1.11360787266893e-05	0.267997214595549	0.479	0.331	0.373481808335704	10	CAPRIN2
1.19042355019731e-05	-0.466498634726712	0.142	0.292	0.399244250265173	10	TSPYL1
1.21194479078225e-05	0.344941096764015	0.479	0.332	0.40646204393255	10	UTP23
1.22499331360497e-05	-0.664956299429049	0.266	0.403	0.410838257516835	10	IQGAP1
1.23767891201458e-05	0.293300848492403	0.586	0.428	0.41509275351145	10	UHRF1BP1L
1.24010976619631e-05	-0.717501123593981	0.254	0.397	0.415908013386917	10	COLGALT2
1.28904673875337e-05	-1.18626461072292	0.183	0.313	0.432320495243104	10	NKAIN3
1.29811937937268e-05	0.312842922891334	0.728	0.527	0.435363277454011	10	PDZRN3
1.29975439203957e-05	0.287599299166949	0.456	0.301	0.435911628002231	10	HTR1E
1.32278996462772e-05	-1.62722280360736	0.225	0.35	0.443637298336845	10	RYR3
1.33783122936185e-05	0.292137054484099	0.533	0.372	0.448681837703379	10	TMEM120B
1.41353067801794e-05	-0.417284754426864	0.166	0.32	0.474069918793656	10	SNX30
1.43779888788432e-05	-0.384761290975563	0.13	0.272	0.482208991018643	10	NGEF
1.44160576691998e-05	-0.598486706914161	0.355	0.481	0.483485742109623	10	CDK5RAP2
1.44346203314982e-05	-0.840620905804482	0.893	0.937	0.484108296677786	10	INO80D
1.4515514218131e-05	-0.498485235305785	0.136	0.28	0.486821315847676	10	ANKRD6
1.45755193246446e-05	-0.443750881957858	0.704	0.716	0.48883376710993	10	ANKRD36
1.49044986933809e-05	0.327743073284995	0.704	0.554	0.499867077178609	10	FAM19A5
1.50641556716533e-05	0.286915650237733	0.811	0.641	0.505221652915908	10	ARFGEF3
1.50903687310912e-05	-0.418265230214556	0.13	0.264	0.506100786503337	10	SYNPO2
1.55479816367263e-05	-0.486718435015292	0.195	0.342	0.521448208132527	10	ARPP19
1.62773235205764e-05	-0.791502165977857	0.669	0.737	0.545908876233091	10	DIP2B
1.68423883727742e-05	-0.539777276877023	0.254	0.384	0.564860021246102	10	BASP1-AS1
1.68434187127355e-05	0.269539609763461	0.734	0.542	0.564894576787723	10	CIT
1.68644014633675e-05	-0.461166254328931	0.124	0.27	0.565598296278419	10	ADGRB2
1.69719873498585e-05	0.279111631287449	0.811	0.607	0.569206511739553	10	RAPGEF4
1.71794544440369e-05	-1.32027383236685	0.55	0.646	0.576164543144109	10	FP671120.1
1.72030117979548e-05	-0.423818587664697	0.195	0.338	0.576954609679808	10	FGFR1OP2
1.91779340672011e-05	-0.737598581959524	0.479	0.557	0.64318955274579	10	SYNDIG1
1.93185184756374e-05	-0.524645091904092	0.367	0.493	0.647904472635926	10	PPFIA1
1.95246676554223e-05	-0.5055245613178	0.231	0.378	0.654818303827553	10	SMURF2
1.95388382444752e-05	-0.426219478796989	0.195	0.348	0.655293557043211	10	AC008537.1
2.0287753717984e-05	-1.07208364243235	0.207	0.348	0.680410684193746	10	ST6GAL1
2.06922945844539e-05	0.379713001527344	0.479	0.344	0.693978175773416	10	MIR4435-2HG
2.11969431377815e-05	0.28668164724499	0.456	0.314	0.710903078954916	10	ZNF133
2.18397965943066e-05	-0.545917376054045	0.219	0.356	0.732463098179854	10	NASP
2.24684929120045e-05	-0.319930590416381	0.899	0.844	0.753548315282805	10	AKT3
2.35944292299629e-05	-0.474514696521942	0.533	0.616	0.791309967514497	10	PDS5B
2.44622454162761e-05	-0.42716736599549	0.207	0.351	0.820414786771067	10	AACS
2.49680783677037e-05	-0.297400867372507	0.118	0.261	0.837379412296048	10	ARNTL2
2.54787141081575e-05	-0.42132704222748	0.166	0.303	0.854505113759385	10	TPCN1
2.55355427656431e-05	0.284192713739432	0.254	0.142	0.856411033274139	10	LINC01632
2.55562436454043e-05	-0.74250402395227	0.29	0.423	0.857105299379568	10	ZNF365
2.58403912206537e-05	0.283344175481107	0.538	0.385	0.866635040758282	10	LHFPL4
2.67165323318487e-05	0.259148846558969	0.71	0.55	0.896019061345542	10	TRIM44
2.69406306910987e-05	-0.78064956162958	0.183	0.317	0.903534872118069	10	CPQ
2.74996909434123e-05	-0.739109866675395	0.45	0.542	0.92228463486016	10	ADD3
2.75847965149252e-05	-0.330149651357612	0.178	0.321	0.92513890551756	10	ZNF273
2.85892010806536e-05	-0.7242168001074	0.355	0.464	0.958824625842961	10	PTPRO
2.89991755417817e-05	-0.326463480091661	0.154	0.305	0.972574349320274	10	PCDH10
2.91155319192829e-05	-0.502947720969946	0.828	0.775	0.976476709508909	10	LARGE1
2.93620360578509e-05	-0.633866300338396	0.604	0.649	0.984743965308203	10	MYO6
2.97152874065902e-05	0.29103716336525	0.533	0.388	0.996591309042222	10	IARS
3.05384876020603e-05	0.253706806293098	0.893	0.664	1	10	UNC79
3.11129763419439e-05	-0.549696954107785	0.432	0.531	1	10	TACC1
3.1161019757028e-05	-0.620033601243971	0.396	0.473	1	10	VSNL1
3.11840073638977e-05	-0.517664538977746	0.225	0.364	1	10	PAG1
3.14984419898053e-05	-0.58437259262307	0.343	0.482	1	10	KCNQ1OT1
3.25766221358973e-05	-0.530801061330906	0.621	0.695	1	10	DPYSL2
3.28483989552024e-05	-0.602979226822464	0.615	0.634	1	10	NLGN4Y
3.58700339346441e-05	-0.511992490051455	0.278	0.391	1	10	TMEM178A
3.59680523851741e-05	-0.564159500207337	0.361	0.495	1	10	BBX
3.6187247675133e-05	-0.622105110112379	0.266	0.401	1	10	SLC27A1
3.6709247516879e-05	0.307532096433051	0.74	0.595	1	10	TRAF3IP2-AS1
3.67987927181547e-05	-0.790246069137874	0.805	0.766	1	10	ENOX1
3.72028073403535e-05	-0.30185231143142	0.118	0.252	1	10	AC139491.7
3.73601402985158e-05	0.253148773456251	0.71	0.544	1	10	PKD1
3.76089709518498e-05	-0.688832503126123	0.444	0.549	1	10	SORT1
3.79162400234707e-05	-0.537863989151376	0.58	0.665	1	10	PHACTR3
3.93021647683663e-05	-0.303044911522458	0.13	0.27	1	10	CFAP44
3.96619598689886e-05	-0.352507570833142	0.142	0.272	1	10	RAP2A
4.00284938284223e-05	-0.479717712131467	0.402	0.507	1	10	TNPO1
4.15389662186482e-05	-0.36807983014295	0.195	0.336	1	10	KATNAL1
4.22183894437875e-05	-0.801394328803749	0.982	0.861	1	10	PTPRD
4.24365727865483e-05	-0.474936023433446	0.195	0.33	1	10	TPPP
4.34969695170444e-05	-0.66433740039583	0.249	0.377	1	10	BIN1
4.37080709299322e-05	-0.449379688365848	0.207	0.352	1	10	PNPLA7
4.48542838801789e-05	0.251888179984746	0.331	0.212	1	10	PPP1R2
5.03782792644431e-05	-0.477045952662049	0.32	0.457	1	10	PTPN12
5.15189132342231e-05	0.280390003589053	0.757	0.631	1	10	ARIH1
5.27262674310628e-05	-0.255014394083193	0.432	0.269	1	10	HS3ST2
5.45733774661965e-05	-0.561791964417696	0.278	0.401	1	10	COL26A1
5.78162692652435e-05	-0.621070547480554	0.479	0.575	1	10	MYO9B
5.80785470632751e-05	-0.344012098180871	0.231	0.367	1	10	SNX10
5.87497947672627e-05	-0.55063578418204	0.527	0.595	1	10	CASTOR3
6.12176338361614e-05	0.252908857440418	0.775	0.614	1	10	UGGT2
6.30182691986614e-05	0.251502995870316	0.485	0.342	1	10	NUP93
6.40926659244818e-05	-0.298682018038393	0.13	0.26	1	10	HLF
6.7954475273709e-05	-0.424463993296839	0.219	0.343	1	10	MTURN
7.20183371573484e-05	-0.72778019921927	0.396	0.497	1	10	ASPH
7.2144959201265e-05	-1.59220431546503	0.491	0.549	1	10	PRUNE2
7.40377924588762e-05	-0.6962414885686	0.201	0.326	1	10	SLC30A10
7.77539050203395e-05	-0.468197700928198	0.201	0.324	1	10	DNAH6
7.86397708533449e-05	0.322810142736375	0.704	0.581	1	10	PTPN4
7.9279960740269e-05	0.259067854815464	0.568	0.425	1	10	GOLGA8B
8.39807351253254e-05	-0.974460918213261	0.237	0.361	1	10	QDPR
8.90089606347381e-05	-0.500911117561782	0.994	0.89	1	10	CSMD1
0.000100380433330162	-0.634305776865798	0.325	0.441	1	10	WDFY2
0.000101824725659231	0.27577101154996	0.675	0.522	1	10	NLGN4X
0.000103622075655048	0.4289996666091	0.888	0.777	1	10	SMYD3
0.000110300418917114	-0.660121567047858	0.166	0.29	1	10	LAMP2
0.000113949854970892	-0.544079229114192	0.414	0.515	1	10	TECPR2
0.000114650455662306	-0.438076455836009	0.243	0.374	1	10	AL669831.5
0.000115684577036867	-1.00115347389178	0.45	0.555	1	10	FP236383.1
0.000118190422420987	-0.333494415973347	0.183	0.326	1	10	EPHB2
0.000119411185723425	0.387550864279977	0.645	0.536	1	10	UBA6-AS1
0.000120280760918141	-0.476851152706022	0.663	0.713	1	10	RBM25
0.000121160087179596	-0.350541446804782	0.846	0.777	1	10	HERC1
0.000130321031000333	-0.496898521574911	0.42	0.485	1	10	TARBP1
0.000132074094894945	-0.425539481238994	0.751	0.747	1	10	WDFY3
0.000138753296628681	-0.402412086949015	0.142	0.263	1	10	SLC5A4-AS1
0.000138778130640616	0.353743042359414	0.444	0.32	1	10	AC022639.1
0.000140374033901828	-0.326711765868417	0.84	0.813	1	10	SRPK2
0.000142611903758379	-0.473420040504837	0.58	0.618	1	10	POU2F1
0.000146002598067566	-0.429849323047102	0.367	0.485	1	10	SMC5
0.000146960386457957	-0.556027590095756	0.438	0.536	1	10	RBPJ
0.000148607509710731	-0.412998400967789	0.178	0.302	1	10	RAC1
0.000151725438677354	-0.413323651487007	0.154	0.274	1	10	RALY
0.000154577485766515	-0.46778464879943	0.456	0.557	1	10	RAB10
0.000161437613618276	0.310184009854888	0.414	0.291	1	10	MLXIPL
0.000161635157591381	-0.837687057141977	0.154	0.262	1	10	LRP4
0.000161791767814375	-0.499967671680815	0.698	0.642	1	10	RTN1
0.000164390497401274	-0.815227992524672	0.604	0.611	1	10	PCDH7
0.000165690347891107	-0.622343956950403	0.74	0.768	1	10	RTN4
0.000165915125335904	-0.564427436413089	0.45	0.526	1	10	SECISBP2L
0.000174044204756124	0.28926325097482	0.385	0.275	1	10	HERPUD2
0.000184612040915679	-0.368874655803354	0.775	0.734	1	10	RTN3
0.000186218079901373	-0.501501899192413	0.485	0.566	1	10	PUM1
0.000186474673512728	-0.521412837730594	0.45	0.498	1	10	DCAF6
0.000187435759615413	-0.414510550144573	0.42	0.545	1	10	AGPAT4
0.000196380511746184	-0.623332636074903	0.438	0.518	1	10	CHKA
0.000197849675114434	-0.259001032795862	0.195	0.322	1	10	FIG4
0.000198237156607405	-0.979945327013052	0.45	0.531	1	10	OPHN1
0.00020423953344259	-0.887489787174275	0.432	0.5	1	10	GALNT13
0.000217844486855654	-0.471232087043243	0.497	0.564	1	10	SPATS2L
0.000230913025567006	-0.42993282137	0.343	0.449	1	10	ATL1
0.000233936668621096	-0.253592325995413	0.16	0.283	1	10	CFAP221
0.000235477754920241	-0.522068476687839	0.355	0.468	1	10	DHRSX
0.000236847184271075	-0.416716050746327	0.574	0.636	1	10	CEP170
0.000242435940328689	-0.446151560048634	0.385	0.478	1	10	PLEKHA6
0.000242487962064896	-0.553231042290987	0.438	0.536	1	10	NAALADL2
0.000252373760183727	-0.365915035197508	0.473	0.565	1	10	MAPK1
0.00025377402115228	0.307393513928144	0.734	0.604	1	10	FNDC3A
0.00025507437847793	-0.448820331764015	0.574	0.609	1	10	RPS6KC1
0.000257294532170949	-0.313800988258227	0.172	0.3	1	10	MPP7
0.000263523679864708	-0.487440093211489	0.858	0.806	1	10	ANKRD11
0.000283135002613163	-0.282312692428762	0.781	0.766	1	10	CLASP1
0.000286736864393397	0.260013468011054	0.308	0.207	1	10	METTL8
0.000311394293304682	-0.37651880593011	0.231	0.354	1	10	B3GAT1
0.000324244283079893	-0.610474957123551	0.29	0.393	1	10	LINC01122
0.000334136133144079	-0.656656495682478	0.266	0.382	1	10	SH3RF1
0.00034152362734283	-0.401715881401826	0.231	0.352	1	10	PPP4R2
0.000351582984720441	-0.334810851539996	0.142	0.261	1	10	SKIL
0.000364261875649884	-0.399710374582628	0.207	0.321	1	10	TMBIM6
0.000364443367886596	-0.602494972661158	0.462	0.506	1	10	PPFIBP1
0.000365671064013522	-0.586848837737841	0.592	0.595	1	10	NR3C2
0.000371452900972789	-0.454291211465905	0.544	0.587	1	10	PIAS1
0.000379870116167705	-0.313620247928051	0.189	0.306	1	10	ABCC8
0.000395650049877184	-0.328435175278342	0.787	0.572	1	10	SLCO3A1
0.000408186525757052	-0.337379253675705	0.166	0.282	1	10	B4GALT6
0.000421713591443695	-0.378619127553438	0.254	0.369	1	10	CEP164
0.000427210441636211	-0.403381483105454	0.284	0.395	1	10	SLC13A3
0.000436011713732288	-0.254804470527855	0.172	0.295	1	10	MRAS
0.000454676324047433	-0.320072717391913	0.183	0.299	1	10	CDYL2
0.000463146788266087	-0.84583635543497	0.189	0.286	1	10	CHD7
0.000502886677387703	-0.352470005372109	0.249	0.369	1	10	LMO4
0.000510629763163586	-0.388971870261114	0.811	0.79	1	10	PNISR
0.000529505881871347	-0.35265385188352	0.166	0.28	1	10	CXXC5
0.00053281242238201	-0.429387983722118	0.716	0.748	1	10	C9orf3
0.000536363322703033	-0.520414654167921	0.373	0.479	1	10	IGSF11
0.000554037361750968	-0.451779590853861	0.207	0.323	1	10	WASF2
0.000558649980009157	-0.481635780327837	0.615	0.634	1	10	HDAC4
0.000564979914481235	-0.541126033709063	0.426	0.503	1	10	ARHGEF3
0.000570433351499185	-0.379869760693786	0.231	0.35	1	10	FANCL
0.000581687881780809	-0.546607649994139	0.438	0.524	1	10	UHRF2
0.000584306466700435	-0.343141057648759	0.207	0.321	1	10	PDE2A
0.000587903243870224	-0.53596718751639	0.254	0.359	1	10	SNTB2
0.000600170368016119	-0.476802530591835	0.627	0.636	1	10	PHF21A
0.000621312054934727	-0.553244676820602	0.249	0.341	1	10	PIP5K1B
0.000630077474669309	-0.770525819019244	0.302	0.388	1	10	SPATA6
0.000634524711367473	-0.325692274546354	0.16	0.277	1	10	GLCE
0.000642166785078378	-0.435053176143457	0.538	0.604	1	10	AGTPBP1
0.00065218105076711	-0.419913924605674	0.396	0.474	1	10	VPS41
0.00067790381294176	-0.411243607615845	0.775	0.783	1	10	BPTF
0.000678039606003133	-0.55049983927248	0.533	0.584	1	10	ITCH
0.000678750161705463	-0.458347924553903	0.438	0.508	1	10	USP25
0.00068774429115712	-0.403799042410709	0.621	0.671	1	10	NIPBL
0.00069097139832323	-0.368008419921728	0.195	0.307	1	10	OTUD4
0.000706579322843754	-0.461601876497683	0.42	0.502	1	10	KDM6A
0.0007150663115804	-1.19614228567312	0.183	0.275	1	10	CLMN
0.000748368239105333	-0.587303907854948	0.189	0.292	1	10	NPC1
0.000772574150232815	-0.519281991483288	0.521	0.56	1	10	UVRAG
0.000775237711028572	-0.525335573564506	0.686	0.625	1	10	ATP2B1
0.000792519435117767	-0.561917777538307	0.278	0.376	1	10	CALD1
0.000803455553992736	-0.446288176107039	0.852	0.753	1	10	PPP3CA
0.000810930412275711	-0.501137529446987	0.538	0.578	1	10	CALM1
0.00084493525125777	-0.556961058930009	0.278	0.38	1	10	MOB3B
0.000851999957176056	-0.323040013772923	0.26	0.38	1	10	MAP2K1
0.000859802469798852	-0.322760723965443	0.213	0.319	1	10	PALM
0.000869104215853243	-0.290597696394334	0.154	0.258	1	10	TOLLIP
0.000884373123178114	-0.349655872788178	0.249	0.37	1	10	LMF1
0.000912499684796644	-0.490310456195549	0.166	0.268	1	10	FOXN2
0.000915812914520574	-0.427808685074203	0.462	0.551	1	10	NUMB
0.000935553885819476	-0.392289123114734	0.16	0.261	1	10	AC104596.1
0.000962963908309752	-0.447410611113645	0.533	0.57	1	10	SCAI
0.000999589653914953	-0.344252074604954	0.716	0.751	1	10	KANSL1
0.00100344189030677	-0.525570822934182	0.491	0.31	1	10	BCL6
0.00103044870590308	-0.894627430226168	0.166	0.258	1	10	PARD3B
0.00103786712077977	-0.327798265516017	0.254	0.381	1	10	RABL6
0.0010548357367409	-0.86519531350899	0.473	0.547	1	10	SLC27A6
0.00106382653813938	-0.477642511520701	0.568	0.578	1	10	CDH2
0.00108241816851785	-0.557671932179085	0.538	0.584	1	10	SNX29
0.00110753120023044	-0.350845737890697	0.249	0.356	1	10	NEK11
0.00114390919254067	-0.352602572008572	0.237	0.352	1	10	CD46
0.00114900543710496	-0.519402200992819	0.692	0.708	1	10	BAZ2B
0.00115649719290769	-0.472578394338757	0.195	0.3	1	10	GPD2
0.00117423867612824	-0.344340363001046	0.195	0.3	1	10	NBDY
0.00117996341642897	-0.380571564901536	0.254	0.358	1	10	LIPA
0.00119936491862368	-0.304057265368062	0.254	0.358	1	10	KCNAB2
0.00120338276175276	-0.283325035184941	0.189	0.297	1	10	HOMER2
0.00121209587367878	-0.568093438198044	0.237	0.34	1	10	P4HA1
0.00123323032905767	-0.366031637892785	0.201	0.307	1	10	SH3GL1
0.00125252902261314	-0.483472739659907	0.793	0.784	1	10	SSH2
0.00127946787250238	-0.425126173770783	0.58	0.635	1	10	HP1BP3
0.00129101327645579	-0.396753930549193	0.396	0.496	1	10	EPC2
